pdf,page,text,bbox,font_size,bold,label
file03.pdf,9,It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,"[90, 567, 520, 579]",9.960000038146973,False,body
file03.pdf,9,double benefit: it supports a province-wide library of high quality information resources and it,"[90, 579, 476, 590]",9.960000038146973,False,body
file03.pdf,9,strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,"[90, 591, 519, 602]",9.960000038146973,False,body
file03.pdf,9,that enhance local services. This multiplier means that for every dollar invested in ODL the return,"[90, 602, 521, 613]",9.960000038146973,True,body
file03.pdf,9,on investment is worth $2 of value for Ontario,"[90, 614, 301, 625]",9.960000038146973,True,body
file03.pdf,9,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,9,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,9,10,"[511, 730, 522, 743]",9.0,False,body
file03.pdf,9,10,"[510, 731, 522, 743]",9.0,False,body
file03.pdf,9,10,"[511, 731, 522, 743]",9.0,False,body
file03.pdf,9,10,"[510, 730, 524, 743]",9.0,False,body
file03.pdf,10,Appendix B,"[96, 92, 173, 109]",12.0,False,body
file03.pdf,10,ODL Steering Committee Terms of Reference,"[198, 92, 477, 109]",12.0,False,body
file03.pdf,10,1. Preamble,"[90, 136, 146, 147]",9.960000038146973,True,H3
file03.pdf,10,Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,"[95, 159, 521, 171]",9.960000038146973,False,body
file03.pdf,10,and supported by its diverse stakeholder communities (see: www.odl.on.ca ). The business,"[95, 171, 478, 182]",9.960000038146973,False,body
file03.pdf,10,"development planning and commitment process will be overseen by a Steering Committee, who are","[95, 182, 516, 193]",9.960000038146973,False,body
file03.pdf,10,accountable to potential ODL funders including the Province of Ontario,"[95, 194, 398, 205]",9.960000038146973,False,body
file03.pdf,10,2. Terms of Reference,"[90, 217, 191, 228]",9.960000038146973,True,H3
file03.pdf,10,"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the","[95, 240, 505, 251]",9.960000038146973,False,body
file03.pdf,10,"business plan, securing sector support, and management of the planners and process. Specific","[95, 251, 498, 262]",9.960000038146973,False,body
file03.pdf,10,responsibilities include,"[95, 263, 195, 274]",9.960000038146973,False,body
file03.pdf,10,"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including","[95, 286, 524, 297]",9.960000038146973,False,body
file03.pdf,10,"governance, management, funding model and structure, organizational structure, marketing,","[131, 297, 519, 308]",9.960000038146973,False,body
file03.pdf,10,"staffing, and evaluation;","[131, 309, 233, 320]",9.960000038146973,False,body
file03.pdf,10,"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way","[95, 320, 523, 332]",9.960000038146973,False,body
file03.pdf,10,"communication, and to ensure meaningful opportunities for stakeholder input into decision","[131, 332, 510, 343]",9.960000038146973,False,body
file03.pdf,10,making;,"[131, 343, 167, 355]",9.960000038146973,False,body
file03.pdf,10,2.3 recruiting and managing the business planner(s);,"[95, 355, 319, 366]",9.960000038146973,False,body
file03.pdf,10,"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing","[95, 366, 503, 377]",9.960000038146973,False,body
file03.pdf,10,expenditures;,"[131, 378, 191, 389]",9.960000038146973,False,body
file03.pdf,10,2.5 serving as a focus group for business planner(s) to test ideas;,"[95, 389, 371, 401]",9.960000038146973,False,body
file03.pdf,10,2.6 providing signoff for business planner(s) at key decision points of business plan development;,"[95, 401, 504, 412]",9.960000038146973,False,body
file03.pdf,10,"2.7 securing commitment from library, government, and institutional stakeholders for implementation","[95, 412, 516, 424]",9.960000038146973,False,body
file03.pdf,10,of the business plan;,"[131, 424, 220, 435]",9.960000038146973,False,body
file03.pdf,10,2.8 presenting the business plan to funders,"[95, 435, 278, 447]",9.960000038146973,False,body
file03.pdf,10,2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,"[95, 447, 508, 458]",9.960000038146973,False,body
file03.pdf,10,and education communities,"[131, 458, 252, 470]",9.960000038146973,False,body
file03.pdf,10,3. Membership,"[90, 481, 159, 492]",9.960000038146973,True,H3
file03.pdf,10,"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two","[95, 504, 512, 516]",9.960000038146973,False,body
file03.pdf,10,representatives to the steering committee,"[95, 516, 271, 527]",9.960000038146973,False,body
file03.pdf,10,3.1 Schools,"[95, 539, 150, 550]",9.960000038146973,False,body
file03.pdf,10,Ontario School Library Association (OSLA) and The Association of Library Consultants and,"[126, 550, 514, 562]",9.960000038146973,False,body
file03.pdf,10,Coordinators of Ontario (TALCO) ( Executive Council of OSLA to name representative in,"[126, 562, 498, 573]",9.960000038146973,False,body
file03.pdf,10,consultation with TALCO ),"[126, 573, 236, 584]",9.960000038146973,False,body
file03.pdf,10,3.2 Universities,"[95, 585, 165, 596]",9.960000038146973,False,body
file03.pdf,10,Ontario Council of University Libraries (OCUL) ( OCUL to name ),"[126, 596, 400, 607]",9.960000038146973,False,body
file03.pdf,10,3.3 Colleges,"[95, 608, 153, 619]",9.960000038146973,False,body
file03.pdf,10,"Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR to name )","[126, 619, 504, 630]",9.960000038146973,False,body
file03.pdf,10,3.4 Public libraries,"[95, 631, 177, 642]",9.960000038146973,False,body
file03.pdf,10,"Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural","[126, 642, 521, 654]",9.960000038146973,False,body
file03.pdf,10,"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of","[126, 654, 493, 665]",9.960000038146973,False,body
file03.pdf,10,Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),"[126, 665, 511, 677]",9.960000038146973,False,body
file03.pdf,10,"( Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name )","[126, 677, 405, 688]",9.960000038146973,False,body
file03.pdf,10,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,10,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,10,11,"[511, 730, 522, 743]",9.0,False,body
file03.pdf,10,11,"[510, 731, 522, 743]",9.0,False,body
file03.pdf,10,11,"[511, 731, 522, 743]",9.0,False,body
file03.pdf,10,11,"[510, 730, 524, 743]",9.0,False,body
file03.pdf,11,3.5 Ontario Library Association representative (ex-officio) ( OLA to appoint one representative ),"[95, 72, 491, 83]",9.960000038146973,False,body
file03.pdf,11,Role of the OLA ex-officio member: To act as a liaison between the steering committee and,"[126, 83, 518, 94]",9.960000038146973,False,body
file03.pdf,11,"the OLA Board, and to assist the chair with the administrative responsibilities connected with","[126, 95, 513, 106]",9.960000038146973,False,body
file03.pdf,11,"the preparation of the business plan, finance, and communications","[126, 106, 409, 117]",9.960000038146973,False,body
file03.pdf,11,"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its","[95, 129, 481, 140]",9.960000038146973,False,body
file03.pdf,11,"discretion, call on invited experts to advise on issues as required","[95, 141, 369, 152]",9.960000038146973,False,body
file03.pdf,11,4. Appointment Criteria and Process,"[90, 164, 264, 175]",9.960000038146973,True,H3
file03.pdf,11,4.1,"[95, 187, 111, 198]",9.960000038146973,False,body
file03.pdf,11,Groups and organizations named in Section 3 above are responsible for appointing up to two,"[126, 187, 524, 198]",9.960000038146973,False,body
file03.pdf,11,representatives to the Steering Committee,"[131, 199, 314, 210]",9.960000038146973,False,body
file03.pdf,11,4.2,"[95, 223, 111, 234]",9.960000038146973,False,body
file03.pdf,11,Desired characteristics for steering committee appointees include,"[126, 223, 404, 234]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 246, 115, 259]",9.960000038146973,False,body
file03.pdf,11,Strategic thinkers;,"[126, 247, 204, 259]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 259, 115, 272]",9.960000038146973,False,body
file03.pdf,11,Committed to the concept of multi-sector partnerships;,"[126, 260, 355, 271]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 271, 115, 284]",9.960000038146973,False,body
file03.pdf,11,Knowledgeable about digital libraries and resources;,"[126, 272, 347, 283]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 283, 115, 296]",9.960000038146973,False,body
file03.pdf,11,Knowledgeable about government structures;,"[126, 284, 319, 295]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 295, 115, 308]",9.960000038146973,False,body
file03.pdf,11,Respected by their communities; influential;,"[126, 296, 310, 307]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 307, 115, 320]",9.960000038146973,False,body
file03.pdf,11,Able to take a consultative approach;,"[126, 308, 283, 319]",9.960000038146973,False,body
file03.pdf,11,•,"[108, 319, 116, 335]",12.0,False,body
file03.pdf,11,Able to devote time to Steering Committee business: approximately one day per month for,"[126, 323, 505, 334]",9.960000038146973,False,body
file03.pdf,11,meetings plus 2-3 working days per month on related activities,"[126, 334, 393, 347]",12.0,False,body
file03.pdf,11,5. Term,"[90, 359, 134, 370]",9.960000038146973,True,H3
file03.pdf,11,Expected term on the Steering Committee is the time required to complete development of the,"[95, 382, 492, 393]",9.960000038146973,False,body
file03.pdf,11,business plan plus two months. This process is expected to take approximately 6 months,"[95, 394, 475, 405]",9.960000038146973,False,body
file03.pdf,11,6. Chair,"[90, 417, 135, 428]",9.960000038146973,True,H3
file03.pdf,11,Chair will be appointed by the Board of the Ontario Library Association,"[95, 440, 412, 451]",9.960000038146973,False,body
file03.pdf,11,Role of the Chair,"[95, 465, 171, 476]",9.960000038146973,False,body
file03.pdf,11,In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,"[95, 488, 508, 499]",9.960000038146973,False,body
file03.pdf,11,"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business","[95, 500, 509, 511]",9.960000038146973,False,body
file03.pdf,11,plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,"[95, 511, 515, 522]",9.960000038146973,False,body
file03.pdf,11,"the business plan, and communications to stakeholders, funders, and government","[95, 523, 444, 534]",9.960000038146973,False,body
file03.pdf,11,7. Meetings,"[90, 545, 152, 556]",9.960000038146973,True,H3
file03.pdf,11,It is expected that in person meetings are held once per month and the majority of business will be,"[95, 569, 508, 580]",9.960000038146973,False,body
file03.pdf,11,"conducted by e-mail, and teleconference","[95, 580, 271, 591]",9.960000038146973,False,body
file03.pdf,11,8. Lines of Accountability and Communication,"[90, 603, 309, 614]",9.960000038146973,True,H3
file03.pdf,11,"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan","[95, 626, 493, 637]",9.960000038146973,False,body
file03.pdf,11,funders,"[131, 638, 168, 649]",9.960000038146973,False,body
file03.pdf,11,8.2 The role of the Ontario Library Association is to assume responsibility for funds contributed by the,"[95, 661, 522, 672]",9.960000038146973,False,body
file03.pdf,11,"ODL funders to finance the business plan, to hold the funds in a separate account, and","[131, 672, 496, 683]",9.960000038146973,False,body
file03.pdf,11,disperse them for purposes as directed by the Steering Committee. OLA will provide,"[131, 683, 490, 695]",9.960000038146973,False,body
file03.pdf,11,financial reports to the Steering Committee as requested and shall comply with all,"[131, 695, 474, 706]",9.960000038146973,False,body
file03.pdf,11,government reporting regulations for funds received,"[131, 707, 353, 718]",9.960000038146973,False,body
file03.pdf,11,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,11,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,11,12,"[511, 730, 522, 743]",9.0,False,body
file03.pdf,11,12,"[510, 731, 522, 743]",9.0,False,body
file03.pdf,11,12,"[511, 731, 522, 743]",9.0,False,body
file03.pdf,11,12,"[510, 730, 524, 743]",9.0,False,body
file03.pdf,12,8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,"[95, 83, 494, 94]",9.960000038146973,False,body
file03.pdf,12,ongoing communications and consultation on issues and progress. The Steering committee,"[131, 95, 519, 106]",9.960000038146973,False,body
file03.pdf,12,is responsible for strong liaison with government particularly the Chief Information Officer,"[131, 106, 503, 117]",9.960000038146973,False,body
file03.pdf,12,"Community Services Cluster, ADM’s and Deputy Ministers","[131, 118, 381, 129]",9.960000038146973,False,body
file03.pdf,12,9. Financial and Administrative Policies,"[90, 141, 278, 152]",9.960000038146973,True,H3
file03.pdf,12,9.1 Service on the Steering Committee is non-remunerative,"[95, 164, 347, 175]",9.960000038146973,False,body
file03.pdf,12,9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,"[95, 175, 516, 186]",9.960000038146973,False,body
file03.pdf,12,policies of the Ontario Library Association,"[131, 187, 307, 198]",9.960000038146973,False,body
file03.pdf,12,9.3 Conflict of Interest,"[95, 198, 192, 209]",9.960000038146973,False,body
file03.pdf,12,The ODL Steering Committee will function according to standard conflict of interest guidelines,"[126, 210, 518, 221]",9.960000038146973,False,body
file03.pdf,12,"ensuring that members, their immediate family members, or their places of employment, will","[126, 221, 514, 232]",9.960000038146973,False,body
file03.pdf,12,not benefit financially from the decisions the Steering Committee might make. As a first,"[126, 233, 501, 244]",9.960000038146973,False,body
file03.pdf,12,"order of business, the Steering Committee will be expected to adopt a conflict of interest policy","[126, 244, 522, 255]",9.960000038146973,False,body
file03.pdf,12,statement and procedural guidelines that will govern its work,"[126, 256, 383, 267]",9.960000038146973,False,body
file03.pdf,12,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,12,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,12,13,"[511, 730, 522, 743]",9.0,False,body
file03.pdf,12,13,"[510, 731, 522, 743]",9.0,False,body
file03.pdf,12,13,"[511, 731, 522, 743]",9.0,False,body
file03.pdf,12,13,"[510, 730, 524, 743]",9.0,False,body
file03.pdf,13,Appendix C,"[96, 92, 173, 109]",12.0,False,body
file03.pdf,13,ODL’s Envisioned Electronic Resources,"[198, 92, 440, 109]",12.0,False,body
file03.pdf,13,The purpose of the ODL is to provide equal access to information for all Ontario citizens through,"[96, 136, 498, 148]",9.960000038146973,False,body
file03.pdf,13,collaboration and resource sharing. ODL will be a portal - capable of customization as,"[96, 148, 455, 159]",9.960000038146973,False,body
file03.pdf,13,"a home page for local libraries - to organized, comprehensive, authoritative and validated","[96, 159, 469, 171]",9.960000038146973,False,body
file03.pdf,13,e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,"[96, 171, 493, 182]",9.960000038146973,False,body
file03.pdf,13,"of their education, life and work. Some examples","[96, 182, 305, 193]",9.960000038146973,False,body
file03.pdf,13,1. Reference Resources,"[96, 205, 201, 217]",9.960000038146973,False,body
file03.pdf,13,"directories: companies, associations, organizations, governments, educational institutions,","[96, 228, 480, 240]",9.960000038146973,False,body
file03.pdf,13,etc. etc,"[96, 240, 131, 251]",9.960000038146973,False,body
file03.pdf,13,"almanacs, country information","[96, 251, 230, 262]",9.960000038146973,False,body
file03.pdf,13,"dictionaries, thesauri, encyclopedias","[96, 263, 255, 274]",9.960000038146973,False,body
file03.pdf,13,consumer information,"[96, 274, 193, 286]",9.960000038146973,False,body
file03.pdf,13,"phone books,","[96, 286, 161, 297]",9.960000038146973,False,body
file03.pdf,13,"travel guides, entertainment guides","[96, 297, 253, 308]",9.960000038146973,False,body
file03.pdf,13,weather information,"[96, 309, 187, 320]",9.960000038146973,False,body
file03.pdf,13,media/newspapers,"[96, 320, 184, 332]",9.960000038146973,False,body
file03.pdf,13,"leisure time, recreational activity guides","[96, 332, 268, 343]",9.960000038146973,False,body
file03.pdf,13,indexing and abstracting services,"[96, 343, 243, 355]",9.960000038146973,False,body
file03.pdf,13,"currency converters,","[96, 355, 190, 366]",9.960000038146973,False,body
file03.pdf,13,virtual reference services,"[96, 366, 209, 377]",9.960000038146973,False,body
file03.pdf,13,vocational/career information,"[96, 378, 223, 389]",9.960000038146973,False,body
file03.pdf,13,internet search engines,"[96, 389, 200, 401]",9.960000038146973,False,body
file03.pdf,13,current awareness services,"[96, 401, 217, 412]",9.960000038146973,False,body
file03.pdf,13,2. Subject Guides,"[96, 424, 173, 435]",9.960000038146973,False,body
file03.pdf,13,arts and humanities,"[96, 447, 184, 458]",9.960000038146973,False,body
file03.pdf,13,business and economics,"[96, 458, 208, 470]",9.960000038146973,False,body
file03.pdf,13,education,"[96, 470, 145, 481]",9.960000038146973,False,body
file03.pdf,13,recreation and sports,"[96, 481, 190, 493]",9.960000038146973,False,body
file03.pdf,13,"entertainment - games, activities for kids","[96, 493, 270, 504]",9.960000038146973,False,body
file03.pdf,13,health information,"[96, 504, 176, 516]",9.960000038146973,False,body
file03.pdf,13,science and technology,"[96, 516, 200, 527]",9.960000038146973,False,body
file03.pdf,13,social sciences,"[96, 527, 165, 539]",9.960000038146973,False,body
file03.pdf,13,society and culture,"[96, 539, 180, 550]",9.960000038146973,False,body
file03.pdf,13,3. Educational tool-kits,"[96, 562, 193, 573]",9.960000038146973,False,body
file03.pdf,13,"guides to information gathering methodologies, information literacy","[96, 585, 379, 596]",9.960000038146973,False,body
file03.pdf,13,study guides,"[96, 596, 154, 608]",9.960000038146973,False,body
file03.pdf,13,study skill development,"[96, 608, 199, 619]",9.960000038146973,False,body
file03.pdf,13,web-based curricula,"[96, 620, 186, 631]",9.960000038146973,False,body
file03.pdf,13,internet search guides,"[96, 631, 194, 642]",9.960000038146973,False,body
file03.pdf,13,"4. Journals, books, maps, music etc","[96, 654, 251, 665]",9.960000038146973,False,body
file03.pdf,13,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,13,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,13,14,"[511, 730, 522, 743]",9.0,False,body
file03.pdf,13,14,"[510, 731, 522, 743]",9.0,False,body
file03.pdf,13,14,"[511, 731, 522, 743]",9.0,False,body
file03.pdf,13,14,"[510, 730, 524, 743]",9.0,False,body
file04.pdf,0,Parsippany -Troy Hills STEM Pathways,"[125, 37, 562, 65]",28.00721549987793,True,title
file04.pdf,0,Mission Statement: To provide PTHSD high school students with the opportunity to,"[80, 88, 514, 106]",16.006149291992188,False,body
file04.pdf,0,"concentrate their studies, beyond those required in high school, in the areas of science,","[80, 108, 507, 120]",12.004799842834473,False,body
file04.pdf,0,"technology, engineering, and mathematics, and expose students to relevant real world","[80, 123, 503, 135]",12.004799842834473,False,body
file04.pdf,0,"experiences through project work, conferences and presentations to enhance their high school","[80, 137, 543, 149]",12.004799842834473,False,body
file04.pdf,0,experience,"[80, 151, 139, 163]",12.004799842834473,False,body
file04.pdf,0,PATHWAY OPTIONS,"[240, 438, 365, 457]",15.308159828186035,False,H1
file04.pdf,0,REGULAR PATHWAY,"[117, 467, 242, 483]",15.310199737548828,True,body
file04.pdf,0,●,"[74, 502, 81, 513]",11.007583618164062,False,body
file04.pdf,0,4 credits of Math,"[99, 502, 180, 513]",11.007583618164062,False,body
file04.pdf,0,●,"[74, 516, 81, 527]",11.007583618164062,False,body
file04.pdf,0,4 credits of Science,"[99, 516, 195, 527]",11.007583618164062,False,body
file04.pdf,0,●,"[74, 529, 81, 540]",11.007583618164062,False,body
file04.pdf,0,4 credits of STEM-designated electives,"[99, 529, 290, 540]",11.007583618164062,False,body
file04.pdf,0,●,"[74, 543, 81, 554]",11.007583618164062,False,body
file04.pdf,0,Maintain an overall 2.85 GPA,"[99, 543, 241, 554]",11.007583618164062,False,body
file04.pdf,0,●,"[74, 556, 81, 567]",11.007583618164062,False,body
file04.pdf,0,Participate in a minimum of 3 STEM,"[99, 556, 277, 567]",11.007583618164062,False,body
file04.pdf,0,presentations/conferences each year,"[99, 570, 282, 581]",11.007583618164062,False,body
file04.pdf,0,with a required minimum total of 12,"[99, 583, 273, 594]",11.007583618164062,False,body
file04.pdf,0,presentations/conferences throughout,"[99, 597, 287, 608]",11.007583618164062,False,body
file04.pdf,0,the 4 years . *,"[99, 610, 164, 621]",11.007583618164062,True,body
file04.pdf,0,●,"[74, 624, 81, 635]",11.007583618164062,False,body
file04.pdf,0,Join and actively participate in a,"[99, 624, 258, 635]",11.007583618164062,False,body
file04.pdf,0,STEM-related extracurricular activity or,"[99, 637, 292, 648]",11.007583618164062,False,body
file04.pdf,0,club every year of attendance,"[99, 651, 256, 662]",11.007583618164062,False,body
file04.pdf,0,DISTINCTION PATHWAY,"[351, 467, 499, 483]",15.310199737548828,True,body
file04.pdf,0,●,"[320, 484, 327, 495]",11.007583618164062,False,body
file04.pdf,0,4 credits of Math - At least one math,"[345, 484, 524, 495]",11.007583618164062,False,body
file04.pdf,0,course should be an AP Math class,"[345, 498, 520, 509]",11.007583618164062,False,body
file04.pdf,0,●,"[320, 511, 327, 522]",11.007583618164062,False,body
file04.pdf,0,4 credits of Science- At least one,"[345, 511, 508, 522]",11.007583618164062,False,body
file04.pdf,0,science course should be an AP,"[345, 525, 504, 536]",11.007583618164062,False,body
file04.pdf,0,Science class,"[345, 538, 415, 549]",11.007583618164062,False,body
file04.pdf,0,●,"[320, 552, 327, 563]",11.007583618164062,False,body
file04.pdf,0,4 credits of STEM-designated electives,"[345, 552, 539, 563]",11.007583618164062,False,body
file04.pdf,0,One must be a Computer,"[345, 565, 478, 576]",11.007583618164062,False,body
file04.pdf,0,Science/Technology Class,"[345, 579, 473, 590]",11.007583618164062,False,body
file04.pdf,0,●,"[320, 592, 327, 603]",11.007583618164062,False,body
file04.pdf,0,Maintain an overall 3.5 GPA,"[345, 592, 484, 603]",11.007583618164062,False,body
file04.pdf,0,●,"[320, 606, 327, 617]",11.007583618164062,False,body
file04.pdf,0,Participate in a minimum of 3 STEM,"[345, 606, 523, 617]",11.007583618164062,False,body
file04.pdf,0,presentations/conferences a year with a,"[345, 619, 542, 630]",11.007583618164062,False,body
file04.pdf,0,required minimum total of 12,"[345, 633, 487, 644]",11.007583618164062,False,body
file04.pdf,0,presentations/conferences throughout,"[345, 646, 533, 657]",11.007583618164062,False,body
file04.pdf,0,the 4 years,"[345, 660, 402, 671]",11.007583618164062,False,body
file04.pdf,0,●,"[320, 673, 327, 684]",11.007583618164062,False,body
file04.pdf,0,Join and actively participate in a,"[345, 673, 504, 684]",11.007583618164062,False,body
file04.pdf,0,STEM-related extracurricular activity or,"[345, 687, 538, 698]",11.007583618164062,False,body
file04.pdf,0,club every year of attendance,"[345, 700, 495, 711]",11.007583618164062,False,body
file04.pdf,0,●,"[320, 714, 327, 725]",11.007583618164062,False,body
file04.pdf,0,Either participate in an internship or,"[345, 714, 521, 725]",11.007583618164062,False,body
file04.pdf,0,design and implement a community,"[345, 727, 521, 738]",11.007583618164062,False,body
file04.pdf,0,impact project,"[345, 741, 416, 752]",11.007583618164062,False,body
file04.pdf,0,Goals,"[45, 182, 82, 200]",14.011449813842773,False,body
file04.pdf,0,"• Inspire keen interest in mathematics, science, engineering, and","[41, 210, 341, 222]",11.508949279785156,False,body
file04.pdf,0,"technology, develop strong scholarship in the subject and","[45, 224, 315, 236]",11.508949279785156,False,body
file04.pdf,0,promote the enjoyment of these studies in high school,"[45, 238, 303, 249]",11.508949279785156,False,body
file04.pdf,0,• Expose students to potential career opportunities in the field,"[41, 251, 334, 263]",11.508949279785156,False,body
file04.pdf,0,• Encourage students to pursue higher education and major in,"[41, 265, 332, 276]",11.508949279785156,False,body
file04.pdf,0,STEM careers,"[45, 278, 111, 290]",11.508949279785156,False,body
file04.pdf,0,• Promote interactions with STEM professionals to learn about,"[39, 292, 334, 303]",11.508949279785156,False,body
file04.pdf,0,future opportunities,"[45, 305, 143, 317]",11.508949279785156,False,body
file04.pdf,0,• Support field experiences connected to the world outside of,"[39, 319, 330, 330]",11.508949279785156,False,body
file04.pdf,0,the school building,"[45, 332, 136, 344]",11.508949279785156,False,body
file04.pdf,0,"• Signal to employers, universities, training programs, and","[39, 346, 311, 357]",11.508949279785156,False,body
file04.pdf,0,military that a student has completed a comprehensive course,"[45, 359, 338, 371]",11.508949279785156,False,body
file04.pdf,0,of study in a specialized area,"[45, 373, 181, 384]",11.508949279785156,False,body
file04.pdf,0,"• Cultivate transferable work habits such as perseverance, goal","[39, 386, 334, 398]",11.508949279785156,False,body
file04.pdf,0,"setting, and self-direction","[45, 400, 167, 411]",11.508949279785156,False,body
file05.pdf,0,ADDRESS,"[32, 444, 104, 461]",12.401399612426758,False,body
file05.pdf,0,TOPJUMP,"[131, 458, 198, 475]",12.413744926452637,False,body
file05.pdf,0,3735 PARKWAY,"[114, 472, 215, 489]",12.401350021362305,True,body
file05.pdf,0,"PIGEON FORGE, TN 37863","[81, 486, 249, 503]",12.401350021362305,False,body
file05.pdf,0,(NEAR DIXIE STAMPEDE ON THE PARKWAY),"[58, 500, 270, 513]",9.401000022888184,False,body
file05.pdf,0,RSVP,"[29, 523, 296, 549]",26.66584587097168,True,body
file05.pdf,0,CLOSED TOED SHOES ARE REQUIRED FOR CLIMBING,"[62, 555, 266, 565]",7.2201762199401855,False,body
file05.pdf,0,"PARENTS OR GUARDIANS NOT ATTENDING THE PARTY,","[59, 571, 268, 581]",7.229546546936035,False,body
file05.pdf,0,PLEASE VISIT TOPJUMP.COM TO FILL OUT WAIVER,"[65, 581, 264, 591]",7.427609920501709,True,body
file05.pdf,0,SO YOUR CHILD CAN ATTEND,"[106, 590, 221, 599]",7.20074987411499,False,body
file05.pdf,0,HOPE To SEE Y ou T HERE !,"[33, 598, 306, 634]",26.402799606323242,True,body
file05.pdf,0,WWW.TOPJUMP.COM,"[93, 624, 236, 656]",18.025842666625977,False,body
